timestamp,raw_gaze_position_x,raw_gaze_position_y,calibrated_gaze_position_x,calibrated_gaze_position_y,filtered_gaze_position_x,filtered_gaze_position_y,left_eye_openness,right_eye_openness,tracking_status,status,event,trigger
1747653163371604700,2.5302317142486572,-4.107626438140869,1846.874771118164,71.59736663103104,1846.874771118164,71.59736663103104,71.5,51.0,1,1,0,0
1747653163396511000,2.6083767414093018,-3.5960657596588135,1749.2479705810547,142.27799713611603,1749.2479705810547,142.27799713611603,67.5,51.5,1,1,0,0
1747653163418059500,2.54659104347229,-4.053260803222656,1659.8503875732422,213.8619339466095,1659.8503875732422,213.8619339466095,68.5,52.0,1,1,0,0
1747653163444363700,2.5973358154296875,-3.9993648529052734,1730.668716430664,149.9966436624527,1730.668716430664,149.9966436624527,68.5,59.5,1,1,0,0
1747653163476099600,2.3689470291137695,-4.507725715637207,1776.8234252929688,173.562912940979,1776.8234252929688,173.562912940979,70.0,51.0,1,1,0,0
1747653163525416200,2.3857648372650146,-4.578251838684082,1798.183250427246,134.95881736278534,1798.183250427246,134.95881736278534,75.0,48.0,1,1,0,0
1747653163558176400,2.3857648372650146,-4.578251838684082,1798.183250427246,134.95881736278534,1798.183250427246,134.95881736278534,75.0,48.0,1,1,0,0
1747653163578303700,2.2635555267333984,-4.733839988708496,1804.2789459228516,224.29885983467102,1798.183250427246,142.27799713611603,75.5,48.0,1,1,0,0
1747653163604494100,2.114757537841797,-4.958621501922607,1847.0989608764648,173.18439960479736,1798.183250427246,173.18439960479736,73.5,48.0,1,1,0,0
1747653163636997300,2.2458560466766357,-4.652695178985596,1842.5692749023438,147.73010194301605,1798.183250427246,147.73010194301605,77.0,54.0,1,1,0,0
1747653163684812200,2.180077314376831,-4.992221355438232,1864.354362487793,157.08197236061096,1804.2789459228516,157.08197236061096,77.0,51.5,1,1,0,0
1747653163713254800,2.625549554824829,-4.165750026702881,1850.4020690917969,126.58501446247101,1842.5692749023438,157.08197236061096,77.0,51.5,1,1,0,0
1747653163765323200,2.3728630542755127,-4.542680263519287,1824.3919372558594,95.63462913036346,1824.3919372558594,147.73010194301605,74.0,49.5,1,1,0,0
1747653163790675900,2.7437021732330322,-3.9871387481689453,1804.4811630249023,105.78524798154831,1804.4811630249023,147.73010194301605,74.0,47.5,1,1,0,0
1747653163811342200,2.6327855587005615,-4.138108730316162,1794.905776977539,44.40506994724274,1824.3919372558594,126.58501446247101,75.0,49.5,1,1,0,0
1747653163844302100,2.1784145832061768,-4.77742862701416,1773.805160522461,42.45376691222191,1804.4811630249023,105.78524798154831,75.5,48.5,1,1,0,0
1747653163876275300,2.205854654312134,-4.669743061065674,1734.3653869628906,30.274484753608704,1804.4811630249023,105.78524798154831,75.5,53.5,1,1,0,0
1747653163926668700,2.2402467727661133,-4.610762119293213,1724.7814178466797,43.72575357556343,1794.905776977539,44.40506994724274,77.5,49.0,1,1,0,0
1747653163954906000,2.1795709133148193,-4.654779434204102,1712.3904418945312,58.95352452993393,1773.805160522461,58.95352452993393,77.5,46.0,1,1,0,0
1747653163976862500,2.3585472106933594,-4.557535648345947,1707.2779083251953,52.75521978735924,1734.3653869628906,52.75521978735924,76.0,44.0,1,1,0,0
1747653164004796300,2.324206590652466,-4.686800003051758,1751.3368606567383,77.50722795724869,1751.3368606567383,52.75521978735924,70.5,46.0,1,1,0,0
1747653164036660900,2.3676114082336426,-4.649149417877197,1724.1485595703125,42.237650603055954,1734.3653869628906,52.75521978735924,68.5,47.5,1,1,0,0
1747653164084467800,2.476379871368408,-4.231249809265137,1661.0026931762695,74.01135474443436,1734.3653869628906,52.75521978735924,70.0,46.5,1,1,0,0
1747653164114720000,2.643900156021118,-4.032929420471191,1700.2275466918945,76.9214978814125,1734.3653869628906,52.75521978735924,69.0,47.5,1,1,0,0
1747653164164328000,0.376526415348053,-3.4593963623046875,925.7139587402344,564.4620680809021,1724.1485595703125,52.75521978735924,77.0,54.5,1,1,0,0
1747653164190496500,0.3888707756996155,-3.239898920059204,936.0704040527344,533.3414804935455,1700.2275466918945,74.01135474443436,75.0,49.0,1,1,0,0
1747653164212253400,0.33904367685317993,-3.231623411178589,932.6406097412109,525.3113007545471,1700.2275466918945,76.9214978814125,71.5,43.5,1,1,0,0
