timestamp,raw_gaze_position_x,raw_gaze_position_y,calibrated_gaze_position_x,calibrated_gaze_position_y,filtered_gaze_position_x,filtered_gaze_position_y,left_eye_openness,right_eye_openness,tracking_status,status,event,trigger
1749461606600035200,0.13777191936969757,-6.8850016593933105,897.7892303466797,462.3124873638153,897.7892303466797,462.3124873638153,148.0,85.5,1,1,0,0
1749461606627835000,0.9918924570083618,-7.496482849121094,999.8500442504883,507.97284722328186,999.8500442504883,507.97284722328186,135.5,84.0,1,1,0,0
1749461606649612200,1.598598599433899,-8.230545997619629,1068.8943099975586,555.1926112174988,1068.8943099975586,555.1926112174988,142.0,75.0,1,1,0,0
1749461606673459900,1.728471279144287,-9.086832046508789,1038.123893737793,629.8057651519775,1038.123893737793,629.8057651519775,132.5,97.0,1,1,0,0
1749461606705372000,2.321268320083618,-7.754659652709961,1137.403564453125,499.5679843425751,1137.403564453125,499.5679843425751,137.5,76.5,1,1,0,0
1749461606753651500,1.8351564407348633,-7.519623279571533,1075.8258819580078,493.00010204315186,1075.8258819580078,493.00010204315186,147.0,72.5,1,1,0,0
1749461606776231100,1.8991384506225586,-7.716554164886475,1079.1375732421875,505.9961771965027,1068.8943099975586,505.9961771965027,145.5,94.0,1,1,0,0
1749461606794445800,2.5461671352386475,-7.9551920890808105,1124.4367218017578,514.7826433181763,1075.8258819580078,507.97284722328186,130.0,82.5,1,1,0,0
1749461606832558200,3.115257978439331,-7.521128177642822,1223.7431716918945,445.0744557380676,1075.8258819580078,505.9961771965027,136.5,65.0,1,1,0,0
1749461606865415400,3.033485174179077,-7.4863996505737305,1227.469596862793,437.3108124732971,1079.1375732421875,505.9961771965027,135.5,77.0,1,1,0,0
1749461606913502600,2.8471202850341797,-5.882385730743408,1165.199317932129,443.3924210071564,1124.4367218017578,505.9961771965027,139.5,83.0,1,1,0,0
1749461606938213600,1.7852389812469482,-7.606246471405029,1060.1907348632812,512.1369767189026,1075.8258819580078,505.9961771965027,152.0,90.0,1,1,0,0
1749461606956504400,2.5259652137756348,-6.911699295043945,1124.9695587158203,463.4603226184845,1124.4367218017578,505.9961771965027,128.5,83.5,1,1,0,0
1749461606993037900,1.873435616493225,-6.7388129234313965,1061.5739822387695,465.70417284965515,1124.4367218017578,505.9961771965027,143.5,94.0,1,1,0,0
