timestamp,raw_gaze_position_x,raw_gaze_position_y,calibrated_gaze_position_x,calibrated_gaze_position_y,filtered_gaze_position_x,filtered_gaze_position_y,left_eye_openness,right_eye_openness,tracking_status,status,event,trigger
1749456901028238800,1.3148943185806274,-7.402146816253662,976.7194747924805,525.1252627372742,976.7194747924805,525.1252627372742,120.5,85.0,1,1,0,0
1749456901051307100,0.5148141980171204,-6.715159893035889,965.0549697875977,528.8213682174683,965.0549697875977,528.8213682174683,116.0,96.5,1,1,0,0
1749456901071821300,0.408471018075943,-6.460839748382568,962.3490142822266,532.394038438797,962.3490142822266,532.394038438797,118.0,86.5,1,1,0,0
1749456901103426100,0.5252560377120972,-6.4091668128967285,967.5577926635742,536.5827906131744,967.5577926635742,536.5827906131744,114.5,88.5,1,1,0,0
1749456901151367300,0.7789562344551086,-6.387791156768799,967.5172805786133,533.2637178897858,967.5172805786133,533.2637178897858,123.0,79.0,1,1,0,0
1749456901174172100,0.7438639998435974,-6.42288875579834,966.8762969970703,533.9138531684875,966.8762969970703,533.9138531684875,125.0,79.0,1,1,0,0
1749456901193090800,1.1303411722183228,-5.616633892059326,965.339469909668,544.9570441246033,966.8762969970703,533.2637178897858,119.5,83.5,1,1,0,0
1749456901232086000,1.2888296842575073,-2.975691556930542,940.7208251953125,608.218080997467,965.0549697875977,533.2637178897858,116.0,81.5,1,1,0,0
1749456901262972100,1.6349724531173706,-2.8247945308685303,942.8312301635742,617.8524041175842,962.3490142822266,533.9138531684875,119.5,84.0,1,1,0,0
1749456901311936600,1.4686020612716675,-2.5070111751556396,939.8642921447754,630.0768399238586,962.3490142822266,544.9570441246033,123.5,83.5,1,1,0,0
1749456901337517900,1.990066409111023,-2.950753927230835,946.5358543395996,609.8777461051941,946.5358543395996,608.218080997467,124.0,78.0,1,1,0,0
1749456901356407600,1.4002383947372437,-2.4339213371276855,937.7699661254883,631.9727540016174,946.5358543395996,609.8777461051941,121.0,76.0,1,1,0,0
1749456901391157200,1.5833524465560913,-2.5806667804718018,942.6773643493652,623.0468559265137,946.5358543395996,609.8777461051941,125.0,87.0,1,1,0,0
1749456901423404700,1.1148046255111694,-2.919320821762085,935.050106048584,615.5858302116394,946.5358543395996,609.8777461051941,110.0,86.0,1,1,0,0
1749456901471051200,1.3138415813446045,-2.7151551246643066,939.408130645752,619.1285991668701,942.6773643493652,615.5858302116394,118.0,91.5,1,1,0,0
1749456901503149600,1.5083297491073608,-3.377462387084961,944.9136543273926,604.3493270874023,944.9136543273926,609.8777461051941,119.5,80.5,1,1,0,0
1749456901551307300,1.87857985496521,-2.984917402267456,944.3413925170898,608.4195041656494,944.3413925170898,609.8777461051941,120.0,81.0,1,1,0,0
1749456901576273200,1.904610276222229,-2.949509620666504,944.6526718139648,610.1774024963379,944.3413925170898,610.1774024963379,120.0,100.0,1,1,0,0
1749456901597618100,1.780321478843689,-3.07322359085083,944.069652557373,608.812243938446,944.3413925170898,609.8777461051941,120.0,87.0,1,1,0,0
1749456901631105200,1.6301082372665405,-2.822910785675049,940.8100891113281,616.4906573295593,944.3413925170898,609.8777461051941,121.5,88.5,1,1,0,0
1749456901664038900,1.2592624425888062,-5.520509243011475,963.9970779418945,543.9797973632812,944.3413925170898,609.8777461051941,115.5,96.5,1,1,0,0
1749456901711700500,1.1211254596710205,-6.422233581542969,968.9133453369141,531.2295949459076,944.3413925170898,609.8777461051941,116.0,84.5,1,1,0,0
1749456901746700600,1.1211254596710205,-6.422233581542969,968.9133453369141,531.2295949459076,944.3413925170898,609.8777461051941,115.0,84.0,1,1,0,0
1749456901768414000,1.3297979831695557,-6.497642517089844,973.8376235961914,530.764467716217,963.9970779418945,543.9797973632812,111.5,85.0,1,1,0,0
1749456901790992100,1.4059784412384033,-6.311233997344971,973.3983993530273,532.6142585277557,968.9133453369141,532.6142585277557,116.0,84.0,1,1,0,0
1749456901822899200,1.3798578977584839,-6.055140018463135,971.7036437988281,537.3212778568268,968.9133453369141,537.3212778568268,119.5,87.0,1,1,0,0
1749456901871306000,1.015411138534546,-6.186539173126221,968.0588150024414,533.8686633110046,968.0588150024414,533.8686633110046,113.0,84.5,1,1,0,0
1749456901903227000,1.2556145191192627,-6.206564903259277,970.6555938720703,535.3302526473999,968.9133453369141,533.8686633110046,111.5,87.0,1,1,0,0
1749456901951305800,1.1367624998092651,-6.235133647918701,967.7582931518555,538.0953311920166,968.9133453369141,537.3212778568268,111.0,79.0,1,1,0,0
1749456901975569500,1.1172701120376587,-6.540961742401123,969.7622680664062,534.531866312027,968.9133453369141,534.531866312027,115.5,74.0,1,1,0,0
