timestamp,raw_gaze_position_x,raw_gaze_position_y,calibrated_gaze_position_x,calibrated_gaze_position_y,filtered_gaze_position_x,filtered_gaze_position_y,left_eye_openness,right_eye_openness,tracking_status,status,event,trigger
1752220981888925400,1.3451584577560425,-9.440566062927246,901.065731048584,570.5109429359436,901.065731048584,570.5109429359436,168.5,121.0,1,1,0,0
1752220981920968300,1.8032146692276,-9.295796394348145,933.248405456543,568.0396628379822,933.248405456543,568.0396628379822,192.5,119.0,1,1,0,0
1752220981952153700,1.892402172088623,-10.865872383117676,924.5536994934082,617.9787683486938,924.5536994934082,617.9787683486938,178.5,116.0,1,1,0,0
1752220981978919700,1.9794241189956665,-10.849154472351074,929.4065093994141,616.2128233909607,929.4065093994141,616.2128233909607,187.5,120.5,1,1,0,0
1752220982008539300,1.92265784740448,-10.447356224060059,935.5894660949707,603.0118489265442,935.5894660949707,603.0118489265442,181.0,126.0,1,1,0,0
1752220982045458400,2.2485334873199463,-11.351119041442871,934.0176773071289,629.6331810951233,934.0176773071289,629.6331810951233,182.0,122.0,1,1,0,0
1752220982074196600,2.1362051963806152,-11.158191680908203,933.6163330078125,626.6842532157898,933.248405456543,616.2128233909607,182.5,123.5,1,1,0,0
1752220982099981700,2.062549591064453,-11.40170955657959,926.9827651977539,633.744170665741,933.248405456543,617.9787683486938,173.5,116.0,1,1,0,0
1752220982130058200,2.1117734909057617,-11.717498779296875,924.265251159668,640.9387564659119,924.5536994934082,626.6842532157898,169.5,115.0,1,1,0,0
1752220982161690300,2.7626545429229736,-11.349503517150879,951.7520141601562,626.4083504676819,933.248405456543,626.4083504676819,184.0,128.5,1,1,0,0
1752220982204989100,2.4970896244049072,-11.208532333374023,948.4371185302734,625.096685886383,933.248405456543,625.096685886383,168.0,112.0,1,1,0,0
1752220982235907200,2.960177421569824,-11.20564079284668,963.9182281494141,624.8184657096863,933.248405456543,626.4083504676819,176.0,122.5,1,1,0,0
1752220982285675700,2.169386863708496,-11.249037742614746,935.2962684631348,628.7861609458923,935.2962684631348,626.4083504676819,176.0,122.0,1,1,0,0
1752220982311739200,2.169386863708496,-11.249037742614746,935.2962684631348,628.7861609458923,935.2962684631348,626.4083504676819,179.5,114.5,1,1,0,0
1752220982342671400,2.3480772972106934,-11.179108619689941,942.4225044250488,625.4380559921265,935.2962684631348,626.4083504676819,169.0,115.0,1,1,0,0
1752220982372420400,2.1290760040283203,-11.378599166870117,932.303581237793,632.2469186782837,935.2962684631348,626.4083504676819,173.0,129.0,1,1,0,0
1752220982397992900,1.1521717309951782,-10.9798583984375,866.0368537902832,626.8757629394531,935.2962684631348,626.4083504676819,165.5,129.5,1,1,0,0
1752220982446204200,-2.0947999954223633,-7.7913031578063965,446.82251930236816,394.4328474998474,935.2962684631348,626.4083504676819,160.0,125.0,1,1,0,0
1752220982468190400,-2.0947999954223633,-7.7913031578063965,446.82251930236816,394.4328474998474,932.303581237793,626.4083504676819,178.0,131.0,1,1,0,0
1752220982500021600,-1.71043062210083,-8.035463333129883,374.66583251953125,399.75221514701843,866.0368537902832,626.4083504676819,178.0,126.0,1,1,0,0
1752220982526848800,-1.493571400642395,-7.579573154449463,341.9920349121094,351.35371685028076,446.82251930236816,399.75221514701843,173.0,124.5,1,1,0,0
1752220982557746400,-1.4879289865493774,-7.4998016357421875,317.9164695739746,337.514773607254,446.82251930236816,399.75221514701843,172.5,136.0,1,1,0,0
1752220982606052900,-1.4117236137390137,-6.899584770202637,296.04509353637695,281.6528034210205,374.66583251953125,399.75221514701843,173.5,119.0,1,1,0,0
1752220982632008200,-1.594124436378479,-7.046763896942139,314.68920707702637,295.1133942604065,341.9920349121094,351.35371685028076,175.0,123.5,1,1,0,0
1752220982685941800,-1.8692647218704224,-7.2333784103393555,354.3859004974365,323.5700333118439,354.3859004974365,337.514773607254,176.5,124.5,1,1,0,0
1752220982715485000,-1.6780158281326294,-7.596504211425781,349.84957695007324,351.37930512428284,349.84957695007324,351.37930512428284,174.0,120.5,1,1,0,0
1752220982732971600,-1.9518407583236694,-7.625421047210693,355.4348945617676,345.51318526268005,349.84957695007324,345.51318526268005,176.0,132.5,1,1,0,0
1752220982765530100,-1.9364590644836426,-8.354009628295898,370.37389755249023,421.8089532852173,354.3859004974365,345.51318526268005,173.0,128.0,1,1,0,0
1752220982797424700,-1.8259271383285522,-8.638785362243652,352.7977180480957,442.996301651001,352.7977180480957,351.37930512428284,171.5,128.5,1,1,0,0
1752220982846791400,-1.7482722997665405,-8.950650215148926,340.1154327392578,472.03287720680237,349.84957695007324,351.37930512428284,171.0,117.0,1,1,0,0
1752220982876116300,-1.4886187314987183,-9.024227142333984,305.5481815338135,475.74198603630066,352.7977180480957,421.8089532852173,168.5,127.0,1,1,0,0
1752220982896412300,-1.8336267471313477,-9.464390754699707,358.04162979125977,525.1244258880615,352.7977180480957,442.996301651001,177.0,112.5,1,1,0,0
1752220982925254400,-1.9567667245864868,-9.4409761428833,362.327241897583,519.9467432498932,352.7977180480957,472.03287720680237,164.5,124.5,1,1,0,0
1752220982957189400,-2.000645637512207,-9.759072303771973,400.75467109680176,558.4923076629639,352.7977180480957,475.74198603630066,171.5,109.0,1,1,0,0
1752220983006782000,-1.9357643127441406,-10.633524894714355,356.46586418151855,657.1803259849548,356.46586418151855,519.9467432498932,171.5,109.0,1,1,0,0
1752220983040801000,-2.169048309326172,-9.246678352355957,417.43311882019043,502.08001255989075,356.46586418151855,502.08001255989075,178.5,111.0,1,1,0,0
1752220983086391400,-2.0414764881134033,-10.875752449035645,384.97756004333496,683.1798148155212,356.46586418151855,519.9467432498932,174.0,106.5,1,1,0,0
1752220983116254300,-2.1071791648864746,-11.508034706115723,369.97106552124023,744.6134305000305,356.46586418151855,519.9467432498932,187.5,135.0,1,1,0,0
1752220983135876800,-0.0935419350862503,-7.112811088562012,154.6831512451172,234.82812881469727,356.46586418151855,502.08001255989075,187.5,93.0,1,1,0,0
1752220983165362000,0.12344925105571747,-6.5725932121276855,112.45842933654785,168.71980905532837,356.46586418151855,519.9467432498932,184.0,116.5,1,1,0,0
1752220983197498200,-0.03217108175158501,-6.547396183013916,125.72773933410645,193.62075626850128,356.46586418151855,502.08001255989075,189.5,121.0,1,1,0,0
1752220983246161000,-0.20668049156665802,-4.985727787017822,105.96075296401978,98.71317207813263,154.6831512451172,234.82812881469727,192.5,116.5,1,1,0,0
1752220983270641000,0.0032647140324115753,-5.454764366149902,114.26407814025879,116.33612215518951,125.72773933410645,193.62075626850128,195.5,121.0,1,1,0,0
1752220983290707700,-0.1768478900194168,-5.091087818145752,111.32333278656006,108.42044591903687,125.72773933410645,193.62075626850128,197.5,120.5,1,1,0,0
1752220983325445100,-0.1564909964799881,-4.909657001495361,112.14734315872192,102.59805142879486,114.26407814025879,116.33612215518951,198.5,117.0,1,1,0,0
1752220983357114600,-0.09613485634326935,-4.695028781890869,107.1014142036438,94.3766114115715,114.26407814025879,116.33612215518951,202.5,113.5,1,1,0,0
